trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,rsi_at_break,time_to_fill,relative_volume,highest_excursion_from_breakout,atr_rel_excursion,atr_breakout_wick,atr_sl_dist,atr_tp_dist
5cc18ee6-f27f-40b6-bd08-8cae360b54a6,XAUUSD,BUY,SL_HIT,9848,2019-10-15 11:00:00,1494.42001,1494.42001,22563,1495.30005,1493.95999,9849,2019-10-15 12:00:00,9850,2019-10-15 13:00:00,1493.39,-23240.115629998814,58.53277381826871,2,1.267543775897955,3.8299899999999525,1.3097448628075337,1.0721174800380435,0.15909531715067748,0.30435686036539233
630dc56f-fb3e-4a53-beee-b1c0db32a54b,XAUUSD,SELL,SL_HIT,9867,2019-10-16 07:00:00,1482.77999,1482.77999,7192,1480.0199499999999,1484.18001,9868,2019-10-16 08:00:00,9869,2019-10-16 09:00:00,1484.18001,-10068.943840000291,36.803685210423936,2,1.7519111373907166,4.419990000000098,1.5090100593714688,0.8872738222322224,0.5133062382651052,1.0119467935181212
12d14d02-4f48-4623-9e78-e6a88c50aa46,XAUUSD,BUY,TP_HIT,9873,2019-10-16 13:00:00,1483.43001,1483.43001,4937,1487.45005,1481.3999900000001,9875,2019-10-16 15:00:00,9876,2019-10-16 16:00:00,1487.45005,19846.93747999941,63.13451920195104,3,2.3048434697066145,7.939989999999852,1.954520891181272,0.14894910514745635,0.5399458257704594,1.0692524297446806
bcfe921c-ea4b-4f00-8de4-8f1c382de7e0,XAUUSD,BUY,SL_HIT,9884,2019-10-17 01:00:00,1490.50001,1490.50001,16544,1491.7000499999997,1489.8799900000001,9885,2019-10-17 02:00:00,9886,2019-10-17 03:00:00,1488.13,-39209.44543999778,62.68161534354714,2,0.6182664054848188,2.399990000000116,0.7277924366059351,0.38975114688615253,0.1917884968986443,0.3712039415151997
de06a72f-a5ef-448a-9ff4-7802954ab55a,XAUUSD,SELL,SL_HIT,9893,2019-10-17 10:00:00,1487.55999,1487.55999,12560,1485.9799500000001,1488.3700099999999,9895,2019-10-17 12:00:00,9896,2019-10-17 13:00:00,1488.3700099999999,-10173.85119999868,44.94529950327749,3,2.835962985999162,4.29998999999998,1.3333364922418982,0.781755021914669,0.25533758179485216,0.49806621162335024
0735c272-ee60-4925-9021-e4ad0f44f794,XAUUSD,SELL,SL_HIT,9917,2019-10-18 11:00:00,1487.31999,1487.31999,9449,1485.2199500000002,1488.3900099999998,9918,2019-10-18 12:00:00,9919,2019-10-18 13:00:00,1488.93,-15212.984490000965,38.58861886890564,2,0.681991222742166,2.5999899999999343,0.5975117857230126,0.2478714487551517,0.41441782437033114,0.8133436831934763
5d43e85a-e948-46e2-b189-31cbffd552ac,XAUUSD,BUY,SL_HIT,9921,2019-10-18 15:00:00,1490.54001,1490.54001,43130,1491.0000499999999,1490.28999,9922,2019-10-18 16:00:00,9923,2019-10-18 17:00:00,1490.28999,-10783.362599997821,52.383930753254546,2,2.4535026776668114,1.9999900000000252,0.5982108386821242,0.49453070529300436,0.08646333352260593,0.1590936403237424
718540a4-9f76-496b-9c88-c51106934682,XAUUSD,SELL,SL_HIT,9953,2019-10-22 01:00:00,1483.73999,1483.73999,43125,1483.27995,1483.99001,9954,2019-10-22 02:00:00,9955,2019-10-22 03:00:00,1483.99001,-10782.112499997822,35.165225188799184,2,0.692992251209691,3.0899899999999434,1.21459586605507,0.8823888248202202,0.0993760603520391,0.18285322295958276
f0520b8e-7038-4897-b261-1735ffef72ef,XAUUSD,BUY,TP_HIT,9971,2019-10-22 19:00:00,1486.71001,1486.7100099999998,3593,1492.23005,1483.92999,9972,2019-10-22 20:00:00,9983,2019-10-23 08:00:00,1492.23005,19833.50372000039,56.10836371665024,2,1.908192603853399,4.699990000000071,0.7184118897185466,0.33446914588538773,1.0939187234639636,2.1720977224156863
149eeed5-216f-4f2f-8b12-54e3e841dfdf,XAUUSD,BUY,SL_HIT,9980,2019-10-23 05:00:00,1489.41001,1489.41001,26813,1490.1500500000002,1489.01999,9981,2019-10-23 06:00:00,9982,2019-10-23 07:00:00,1489.01999,-10457.606260001328,62.83053216298274,2,0.3840222852310601,0.8299899999999525,0.18684766656338936,0.10214867480241041,0.19920013073216056,0.37797052650386226
c9fa7174-3ac0-4ad4-a520-bd7ba84bcedf,XAUUSD,BUY,SL_HIT,9989,2019-10-23 14:00:00,1494.51001,1494.5100099999997,2834,1501.5100499999999,1490.98999,9990,2019-10-23 15:00:00,9996,2019-10-23 21:00:00,1490.9899900000003,-9975.736679998518,68.8423611971032,2,1.9535625664657923,1.6300099999998565,0.6123833241267783,0.338713583143545,1.453998276752452,2.891473939693037
aaf78c28-6e3f-4dc5-82de-8aebfd43d8c4,XAUUSD,BUY,SL_HIT,10000,2019-10-24 02:00:00,1492.30001,1492.30001,11807,1493.9800499999997,1491.43999,10001,2019-10-24 03:00:00,10005,2019-10-24 07:00:00,1491.4399899999999,-10154.256140000907,58.32659468021438,2,0.72779348584438,1.1299900000001344,0.47793925381926317,0.05415725669304219,0.4234211263744032,0.8271487048604275
d4a01e38-845d-4fb8-b89f-4eeedeb2fb8b,XAUUSD,BUY,TP_HIT,10017,2019-10-24 19:00:00,1502.41001,1502.41001,3541,1508.0100500000003,1499.58999,10018,2019-10-24 20:00:00,10033,2019-10-25 12:00:00,1508.0100500000003,19829.74164000093,71.52677584746428,2,0.9617501375894332,4.439989999999852,0.515690891124258,0.2735259699927943,0.9889085973065869,1.9637902217930427
54d88dde-9ad0-47d8-8f18-d4634f8ba549,XAUUSD,BUY,SL_HIT,10019,2019-10-24 21:00:00,1503.07001,1503.07001,8334,1505.4500499999995,1501.8599900000002,10020,2019-10-24 23:00:00,10022,2019-10-25 01:00:00,1501.8599900000002,-10084.306679997988,70.0455056136928,2,0.5030036311306705,0.7199900000000525,0.2787956468997638,0.12530116167403427,0.44593209308476817,0.8771228730314246
7cde4392-e31d-461a-9fee-419312944707,XAUUSD,BUY,SL_HIT,10033,2019-10-25 12:00:00,1506.71001,1506.71001,4656,1510.9700500000001,1504.55999,10037,2019-10-25 16:00:00,10038,2019-10-25 17:00:00,1503.76,-13735.246560000094,72.26789246177009,5,1.2237013235406626,11.04998999999998,3.2670090565591776,0.3812975480378129,0.8815025314324922,1.7466051683257398
9de8af2c-c071-4677-b4f0-50862c386fc7,XAUUSD,SELL,SL_HIT,10067,2019-10-29 00:00:00,1491.81999,1491.81999,10438,1489.91995,1492.79001,10068,2019-10-29 01:00:00,10069,2019-10-29 02:00:00,1492.79001,-10125.068759999758,32.931152395229674,2,0.34750425782785277,1.7499900000000252,0.21099789380051057,0.1170195375123591,0.3547227868054951,0.6948181314219558
756d6428-0688-48e9-81ea-00e9016d06e3,XAUUSD,SELL,SL_HIT,10073,2019-10-29 06:00:00,1491.59999,1491.59999,17706,1490.4799499999997,1492.18001,10074,2019-10-29 07:00:00,10075,2019-10-29 08:00:00,1492.18001,-10269.834120001844,33.64834549113638,2,0.49746580573491633,0.8999899999998888,0.20825393409536613,0.13218943912248626,0.25557506159949955,0.49352486464934764
0c2385bf-1e8a-45b6-9d0c-bb901833acf9,XAUUSD,SELL,SL_HIT,10081,2019-10-29 14:00:00,1486.57999,1486.57999,3618,1481.09995,1489.34001,10082,2019-10-29 15:00:00,10083,2019-10-29 16:00:00,1489.34001,-9985.752359999784,31.742743209657732,2,2.6515285212855657,3.109989999999925,0.9880971152643718,0.70462704998206,0.888029566434427,1.7631892324125726
5b61f561-0003-4db0-b271-987552b3cdb8,XAUUSD,SELL,SL_HIT,10089,2019-10-29 23:00:00,1487.50999,1487.50999,4130,1482.70995,1489.93001,10090,2019-10-30 00:00:00,10098,2019-10-30 08:00:00,1489.93001,-9994.682600000091,40.72470323271219,2,0.3115832068791098,0.9800099999999929,0.23528104610858416,0.06554061758145273,0.834787396628543,1.6557767685031122
a0e1fc53-1b14-4ffd-acd9-109f59e864e5,XAUUSD,SELL,SL_HIT,10096,2019-10-30 06:00:00,1488.24999,1488.24999,12392,1486.6499500000002,1489.07001,10097,2019-10-30 07:00:00,10098,2019-10-30 08:00:00,1489.07001,-10161.687839998585,42.9870109153447,2,0.7740645529848614,1.179990000000089,0.4852109183475011,0.2060755331652589,0.36736099718743964,0.7168023827953004
335eb9c6-0315-4831-8cfd-fa052f66db73,XAUUSD,BUY,SL_HIT,10106,2019-10-30 16:00:00,1493.3700099999999,1493.3700099999999,5971,1496.6900499999995,1491.68999,10107,2019-10-30 17:00:00,10109,2019-10-30 19:00:00,1491.68999,-10031.399419998721,61.98990816854816,2,1.8370245883600425,1.8599900000001526,0.6934502424054004,0.2766642248754594,0.6115808303621257,1.2086003857308194
05ee3f84-85f3-421f-a1dd-a4370822afd9,XAUUSD,SELL,SL_HIT,10109,2019-10-30 19:00:00,1491.70999,1491.70999,3617,1486.2299500000001,1494.47001,10110,2019-10-30 20:00:00,10111,2019-10-30 21:00:00,1496.08,-15806.326169999515,45.485187764179614,2,3.245615445207131,10.719990000000053,2.920679573644104,2.630522930996623,0.8345167701159891,1.6569391819285566
313a0319-0ed5-47dd-ad09-abaa7fccfee3,XAUUSD,BUY,SL_HIT,10131,2019-10-31 18:00:00,1511.65001,1511.65001,4524,1516.03005,1509.43999,10132,2019-10-31 19:00:00,10142,2019-11-01 06:00:00,1509.43999,-9998.130479999936,75.21862447165472,2,1.0221424296828248,1.8399899999999434,0.28797688317673203,0.13296874996537686,0.6678718109058993,1.3236555536331343
8b56bba4-a765-449d-9c1e-cf3270a89d7f,XAUUSD,BUY,SL_HIT,10134,2019-10-31 21:00:00,1512.15001,1512.15001,9812,1514.17005,1511.1199900000001,10135,2019-10-31 23:00:00,10138,2019-11-01 02:00:00,1511.1199900000001,-10106.556239999238,73.41784637838813,2,0.3056520366277234,0.6099899999999252,0.1703860106349568,0.08142840279490801,0.33549153378721924,0.6579545231272651
ccb12156-0801-4827-b3ec-f1a3af566995,XAUUSD,BUY,SL_HIT,10152,2019-11-01 16:00:00,1510.18001,1510.18001,6475,1513.2400499999999,1508.6299900000001,10153,2019-11-01 17:00:00,10154,2019-11-01 18:00:00,1508.6299900000001,-10036.379499999379,55.23848403035233,2,1.492003131640756,1.639989999999898,0.3256621191069282,0.25622748637301934,0.4728068195570495,0.9334123302392032
9319f29f-fdcc-41cd-9267-49f320daf61d,XAUUSD,SELL,TP_HIT,10184,2019-11-05 02:00:00,1506.53999,1506.53999,20216,1505.55995,1507.05001,10187,2019-11-05 05:00:00,10188,2019-11-05 06:00:00,1505.55995,19812.488639998326,39.20585756642711,4,0.6478144046136706,1.9399900000000798,0.8596077091134912,0.23275445853321655,0.204671429208814,0.39329082679466015
5d3c5378-9c54-4463-a2d9-9d089e450748,XAUUSD,SELL,SL_HIT,10188,2019-11-05 06:00:00,1504.81999,1504.81999,6078,1501.5599499999998,1506.47001,10189,2019-11-05 07:00:00,10190,2019-11-05 08:00:00,1506.47001,-10028.821560000246,38.558552251925086,2,0.9192351348991531,2.509990000000016,1.0288466968598236,0.9272404669504467,0.689173565440358,1.3616400954401828
22e3f708-6047-4944-b5ed-af789d9223f7,XAUUSD,SELL,TP_HIT,10190,2019-11-05 08:00:00,1504.53999,1504.53999,6041,1501.25995,1506.20001,10191,2019-11-05 09:00:00,10194,2019-11-05 12:00:00,1501.2599500000001,19814.721639999225,39.586947484697745,2,1.2947528260502783,2.879989999999907,0.24044423692759864,0.10876133840237176,0.668688877684151,1.3212649644938899
6a074786-9c51-48b4-ac59-2cced0d9dfcf,XAUUSD,SELL,TP_HIT,10192,2019-11-05 10:00:00,1504.20999,1504.20999,15243,1502.9099500000004,1504.8800099999999,10193,2019-11-05 11:00:00,10194,2019-11-05 12:00:00,1502.9099500000004,19816.5097199943,39.29828251485144,2,0.6923425464431355,2.5499899999999798,0.1949910152706138,0.042081536140668445,0.28195470844987686,0.5470768024434863
4e6f6b4b-235b-4008-a382-368302b99926,XAUUSD,SELL,TP_HIT,10209,2019-11-06 04:00:00,1485.95999,1485.95999,12871,1484.4199500000002,1486.75001,10210,2019-11-06 05:00:00,10211,2019-11-06 06:00:00,1484.17,23038.961289999857,35.010109430899135,2,0.29014453246244987,2.2199900000000525,0.13750177503282335,0.02434615841307165,0.2747707438492538,0.5356293971767976
5a241b4b-0473-4543-9e94-652b5030686d,XAUUSD,BUY,SL_HIT,10234,2019-11-07 06:00:00,1491.19001,1491.19001,24178,1492.01005,1490.75999,10235,2019-11-07 07:00:00,10236,2019-11-07 08:00:00,1486.8,-106141.66178000181,54.856562935477235,2,0.5919706113880872,0.8299899999999525,0.23169080784849036,0.10850590740885381,0.2028683056693611,0.3868660187458967
e7bdce5f-42c4-46be-b5b8-0bc315d392c5,XAUUSD,SELL,TP_HIT,10237,2019-11-07 09:00:00,1486.79999,1486.79999,47153,1486.37995,1487.03001,10242,2019-11-07 14:00:00,10243,2019-11-07 15:00:00,1484.02,131084.8684699999,37.729466209112964,6,0.9462570714379687,5.899989999999889,1.9690859974359902,0.36590679748725047,0.0924899797340868,0.1688961441940208
693b24f9-bbfa-4b2a-8026-2239ad3f74bb,XAUUSD,SELL,SL_HIT,10262,2019-11-08 11:00:00,1465.71999,1465.71999,18362,1464.6399500000002,1466.28001,10265,2019-11-08 14:00:00,10266,2019-11-08 15:00:00,1466.28001,-10283.08723999807,29.0582448263647,4,0.9243049024572573,9.69999000000007,2.4676753470205646,0.04516918765636014,0.16863765647529813,0.32523019624225186
68da4a70-db91-4a79-a42b-d2e9f3eff613,XAUUSD,SELL,SL_HIT,10271,2019-11-08 20:00:00,1461.57999,1461.57999,9266,1459.4399499999997,1462.67001,10274,2019-11-11 00:00:00,10275,2019-11-11 01:00:00,1462.67001,-10100.12532000088,33.9683336860258,4,0.620357917439085,3.9899900000000343,1.181967642982876,0.01324404867442006,0.2887255587221148,0.5668558785046935
5d4c3481-8419-48c1-a469-8809f0501f20,XAUUSD,SELL,TP_HIT,10302,2019-11-12 05:00:00,1455.21999,1455.21999,9179,1453.0599500000003,1456.32001,10306,2019-11-12 09:00:00,10308,2019-11-12 11:00:00,1453.0599500000003,19827.00715999774,35.30423176171335,5,0.8615983661315875,6.529989999999998,2.278082921786952,0.17562175597599122,0.439062372746957,0.8621591313142949
c12d5e6f-a529-43b3-8329-13e560ac5ebf,XAUUSD,SELL,SL_HIT,10311,2019-11-12 14:00:00,1452.32999,1452.32999,4860,1448.2499500000001,1454.3900099999998,10312,2019-11-12 15:00:00,10313,2019-11-12 16:00:00,1454.3900099999998,-10011.69719999949,40.40191586639171,2,1.6980056980056981,6.90998999999988,0.12852679082534232,0.016805682211755366,0.6924008293978001,1.371357113026196
0804178a-2520-4599-a793-d1400578ff47,XAUUSD,BUY,TP_HIT,10324,2019-11-13 04:00:00,1458.70001,1458.70001,10015,1460.68005,1457.68999,10328,2019-11-13 08:00:00,10329,2019-11-13 09:00:00,1460.97,22733.94985000007,58.81010380764309,5,0.43154531869943835,4.199990000000071,1.4706408360394436,0.2429079022845283,0.34075255481304934,0.6680102261658598
37a72613-7c6a-410f-a596-983f3d94c891,XAUUSD,BUY,SL_HIT,10335,2019-11-13 15:00:00,1464.6100099999999,1464.6100099999999,3327,1470.5700499999994,1461.6099900000002,10336,2019-11-13 16:00:00,10337,2019-11-13 17:00:00,1461.6099900000002,-9981.066539999076,62.27475945083118,2,1.4590899991420483,1.2599900000000162,0.2912112276208393,0.07721131887013855,0.9651479201531784,1.9174272871613458
d9c3b859-7534-4bb1-bb57-a0310e6d7ada,XAUUSD,BUY,TP_HIT,10347,2019-11-14 04:00:00,1464.24001,1464.24001,3742,1469.54005,1461.56999,10348,2019-11-14 05:00:00,10351,2019-11-14 08:00:00,1469.54005,19832.749680000303,57.360252285727405,2,0.34779237681199554,3.4599900000000616,0.30525484848447987,0.1393923504505607,1.0338343431947572,2.052180647450573
3b173d8e-13e5-4fca-8f48-9e53c55f62a2,XAUUSD,BUY,SL_HIT,10361,2019-11-14 18:00:00,1473.21001,1473.21001,9445,1475.3100499999998,1472.1399900000001,10362,2019-11-14 19:00:00,10363,2019-11-14 20:00:00,1471.26,-18417.84445000019,69.82964027326813,2,0.9113090847188333,1.2499900000000252,0.41715960041405836,0.2633079896634303,0.3612113014097993,0.7089196289907166
68c787ec-8e8a-4d6a-9c66-17df19b7b8ac,XAUUSD,SELL,TP_HIT,10371,2019-11-15 05:00:00,1466.00999,1466.00999,27544,1465.2899500000003,1466.3900099999998,10374,2019-11-15 08:00:00,10375,2019-11-15 09:00:00,1465.28995,19832.781759997968,40.09571200491371,4,0.7091217891873206,3.029989999999998,1.2302829901740884,0.24896471089703848,0.15017709434137827,0.28454690545121
b36baf86-34e7-440c-a815-fa43762059e3,XAUUSD,SELL,SL_HIT,10375,2019-11-15 09:00:00,1463.79999,1463.79999,4115,1458.97995,1466.23001,10376,2019-11-15 10:00:00,10377,2019-11-15 11:00:00,1466.23001,-9999.532300000054,40.93299915309178,2,1.1362456879445615,1.529989999999998,0.5966298136544922,0.3882750011502986,0.9435160182952538,1.8715010365445097
d37a1e79-e8c7-4fa3-a072-216d3cddf3b4,XAUUSD,BUY,SL_HIT,10379,2019-11-15 13:00:00,1466.30001,1466.30001,5938,1469.6400499999995,1464.6099900000002,10380,2019-11-15 14:00:00,10395,2019-11-18 06:00:00,1464.6099900000002,-10035.338759998675,53.36919491129193,2,1.9860633324512658,3.1299900000001344,0.7360846552732605,0.22709502008976132,0.6291723374624765,1.2434531981977666
9ce7007d-6f11-4d4e-abb6-88a369f58347,XAUUSD,BUY,SL_HIT,10381,2019-11-15 15:00:00,1467.71001,1467.71001,5305,1471.4500500000001,1465.81999,10382,2019-11-15 16:00:00,10383,2019-11-15 17:00:00,1465.81999,-10026.556100000264,54.48650564959112,2,1.4602523607137543,1.2899899999999889,0.45002917850299956,0.22543091912345947,0.676299913907394,1.3382867535847427
be9fc57d-da9d-4f89-bd5d-654a1d7c2d6c,XAUUSD,BUY,SL_HIT,10388,2019-11-17 23:00:00,1467.94001,1467.94001,5511,1471.5400499999998,1466.1199900000001,10389,2019-11-18 00:00:00,10390,2019-11-18 01:00:00,1466.1199900000001,-10030.130219999372,55.36549570973873,2,0.45228070175438595,1.4899900000000343,0.6150014393596415,0.23222730755376803,0.7415058671822122,1.466715081202776
61742b61-bd6b-4d66-af4a-5349f066531f,XAUUSD,BUY,SL_HIT,10412,2019-11-19 00:00:00,1471.83001,1471.83001,15252,1473.1300499999995,1471.15999,10413,2019-11-19 01:00:00,10414,2019-11-19 02:00:00,1469.6900000000003,-32639.432519994203,63.84436532224483,2,0.7746522220854365,3.309990000000198,1.1657193029588455,0.8644444346875754,0.24234102934274798,0.4702143694020357
b7591fb0-75a5-4f69-83d0-2dab02e487ca,XAUUSD,BUY,SL_HIT,10427,2019-11-19 15:00:00,1471.99001,1471.99001,1470,1485.47005,1465.22999,10428,2019-11-19 16:00:00,10473,2019-11-21 15:00:00,1465.22999,-9937.229399999913,62.076811966305065,2,2.138800822213706,6.679990000000089,0.37539585341217985,0.007019652900156164,2.3726496999078206,4.731260094015329
ff65110e-780e-428f-9135-29d589f39f78,XAUUSD,BUY,TP_HIT,10429,2019-11-19 17:00:00,1473.09001,1473.09001,4931,1477.1100499999998,1471.05999,10430,2019-11-19 18:00:00,10442,2019-11-20 07:00:00,1477.1100499999998,19822.81723999941,62.32452369526775,2,1.3437867752297956,2.9999900000000252,0.5813984745700853,0.17115164778459646,0.6681562846840102,1.3231470579999862
e3547351-c772-48cb-bc5c-d232853c04eb,XAUUSD,BUY,SL_HIT,10440,2019-11-20 05:00:00,1474.33001,1474.33001,13771,1475.7700499999999,1473.58999,10441,2019-11-20 06:00:00,10442,2019-11-20 07:00:00,1473.58999,-10190.81541999943,60.76484220980891,2,0.6585338119913581,1.7599900000000162,0.7465826906652056,0.38000193027071894,0.3056619874336619,0.5948021518120874
65d1d969-d23d-423e-a67e-f2f3cecfab3d,XAUUSD,BUY,TP_HIT,10442,2019-11-20 07:00:00,1475.19001,1475.19001,30040,1475.8500500000002,1474.83999,10444,2019-11-20 09:00:00,10445,2019-11-20 10:00:00,1476.13,28237.2996000024,65.7982189008359,3,1.4278652187086385,3.4799900000000434,1.3503180350299315,0.05858373038348452,0.13670318205900622,0.25778403601574995
e180b3ba-d22e-4c97-8e8b-e04f16c57bf5,XAUUSD,BUY,TP_HIT,10455,2019-11-20 20:00:00,1471.27001,1471.27001,8696,1473.5500499999996,1470.1099900000002,10456,2019-11-20 21:00:00,10457,2019-11-20 23:00:00,1474.47,27827.113040000615,51.583887090635976,2,0.9012813238146764,2.0899899999999434,0.6347323077969503,0.17792801652718787,0.3440000962197748,0.6761383246710794
08ebbf3a-1319-4c7d-8637-1913cb08815c,XAUUSD,BUY,SL_HIT,10458,2019-11-21 00:00:00,1474.47001,1474.47001,55099,1474.83005,1474.26999,10459,2019-11-21 01:00:00,10460,2019-11-21 02:00:00,1474.26999,-11020.901979999724,56.24222488623803,2,0.6144134093413695,0.9399900000000798,0.22632407622383263,0.11499280629825472,0.06216448950207833,0.11189732426922548
9f67189c-056c-43ac-afae-7ca3ca3809b2,XAUUSD,SELL,SL_HIT,10479,2019-11-21 21:00:00,1464.43999,1464.43999,30045,1463.7799500000003,1464.79001,10480,2019-11-21 23:00:00,10481,2019-11-22 00:00:00,1464.96,-15623.700449998694,35.0546971065279,2,0.28500387669438276,0.6099900000001526,0.10509179947903623,0.013407685083977727,0.11732394832740639,0.22124021157083507
eb035d1b-ef5f-49db-8a72-a353e922c6fa,XAUUSD,SELL,SL_HIT,10482,2019-11-22 01:00:00,1463.98999,1463.98999,10220,1462.04995,1464.98001,10483,2019-11-22 02:00:00,10485,2019-11-22 04:00:00,1464.98001,-10118.004399999576,34.73151842284159,2,0.8592834763656177,0.6199900000001435,0.1988783104867853,0.02573195030928874,0.36393064921748774,0.7131573268296676
cce6e685-4217-489b-9286-1d1a6f0706ec,XAUUSD,SELL,TP_HIT,10501,2019-11-22 20:00:00,1462.48999,1462.48999,21549,1461.56995,1462.97001,10502,2019-11-22 21:00:00,10503,2019-11-24 23:00:00,1460.65,39649.94450999878,34.8676630534227,2,0.4663268291931683,1.0099900000000162,0.2422005197437677,0.038619870255937654,0.18538310120270807,0.3553182543030411
0c76b797-f60e-4d47-8b1c-426659258726,XAUUSD,SELL,SL_HIT,10541,2019-11-26 14:00:00,1455.3999900000001,1455.3999900000001,3645,1449.9599500000006,1458.1400099999998,10542,2019-11-26 15:00:00,10543,2019-11-26 16:00:00,1458.5,-11299.536449999576,41.31746173247171,2,2.4704657583850085,5.499990000000025,2.0531908104526373,2.076131174934516,1.1515467493813185,2.2862827200182427
c4bfde57-a49a-434b-ad5f-57cb8531fd3c,XAUUSD,BUY,SL_HIT,10547,2019-11-26 20:00:00,1461.90001,1461.90001,36723,1462.44005,1461.6099900000002,10548,2019-11-26 21:00:00,10549,2019-11-26 23:00:00,1461.18,-26440.927230000074,64.68394621284784,2,0.3292755936938735,0.8499899999999343,0.2154450166007857,0.10296477697087827,0.1105994245077303,0.20594480798275075
e7094c09-3015-42fd-9aa0-4c3093f25423,XAUUSD,SELL,SL_HIT,10557,2019-11-27 07:00:00,1458.74999,1458.74999,10893,1456.92995,1459.68001,10558,2019-11-27 08:00:00,10560,2019-11-27 10:00:00,1459.68001,-10130.707860000144,47.292349171027084,2,0.7775140537164272,0.9099900000001071,0.2990216192618653,0.005073218449236447,0.47181946221632376,0.9233460506357017
04eb99f2-0c07-4290-9af0-9449a00ab6e4,XAUUSD,BUY,SL_HIT,10560,2019-11-27 10:00:00,1459.27001,1459.27001,21547,1460.19005,1458.78999,10561,2019-11-27 11:00:00,10562,2019-11-27 12:00:00,1458.55,-15514.055470000043,54.1375369125501,2,0.781323939218676,0.8199899999999616,0.41711997358602454,0.16308050009184338,0.25252226340030703,0.48400188162748836
16e779e9-eb71-42d0-9fc5-8e8870d8e6c0,XAUUSD,SELL,SL_HIT,10579,2019-11-28 06:00:00,1455.8999900000001,1455.8999900000001,10432,1453.9999500000006,1456.8700099999999,10580,2019-11-28 07:00:00,10581,2019-11-28 08:00:00,1456.8700099999999,-10119.248639997386,45.253791481635965,2,0.7484180667684922,0.669990000000098,0.2498813326770693,0.0680594386854493,0.5501584726141877,1.077630465666559
47bc4222-60e8-48fc-b10a-fba02f6acef8,XAUUSD,BUY,SL_HIT,10583,2019-11-28 10:00:00,1456.8500099999999,1456.8500099999999,8056,1459.3100499999998,1455.59999,10584,2019-11-28 11:00:00,10585,2019-11-28 12:00:00,1455.59999,-10070.161119999593,52.878207327269855,2,0.5078494420276148,0.5899900000001708,0.35922942823515613,0.1031588445844111,0.7585330523961481,1.4927934354783494
3182d508-b090-49b9-9a2a-267e38d99f0c,XAUUSD,SELL,SL_HIT,10585,2019-11-28 12:00:00,1455.61999,1455.61999,6005,1452.3199499999998,1457.29001,10586,2019-11-28 13:00:00,10595,2019-11-29 02:00:00,1457.2900099999997,-10028.470099998769,44.23589250283812,2,0.9873920214699058,1.5099900000000162,0.6035366995899736,0.4766291207229547,1.0204873899869067,2.0165322609624012
70d9b0d8-6dea-4499-9d27-fe6302228a05,XAUUSD,SELL,SL_HIT,10589,2019-11-28 16:00:00,1455.40999,1455.40999,10111,1453.4499500000002,1456.41001,10590,2019-11-28 17:00:00,10594,2019-11-29 01:00:00,1456.41001,-10111.20221999949,43.116147438081995,2,0.6551495016611296,0.669990000000098,0.42933481970628823,0.18303259347045336,0.6311594969735741,1.2370731189857262
fd1e161f-14ed-4bf3-b07d-b5ef951295e2,XAUUSD,SELL,SL_HIT,10605,2019-11-29 12:00:00,1456.03999,1456.03999,21535,1455.11995,1456.52001,10607,2019-11-29 14:00:00,10608,2019-11-29 15:00:00,1457.0,-20673.81535000024,45.50879333184203,3,1.2203485700144943,3.179990000000089,1.821276058787187,0.2205611303679403,0.341528238062033,0.6545969754314493
d4cf3ca0-ea74-4056-a704-bcc371dd4dd2,XAUUSD,BUY,SL_HIT,10640,2019-12-03 01:00:00,1462.49001,1462.49001,10210,1464.43005,1461.49999,10641,2019-12-03 02:00:00,10642,2019-12-03 03:00:00,1461.49999,-10108.104199999578,57.57590101201692,2,0.9151365978199385,1.2399900000000343,0.5620598707230984,0.43830746843026985,0.42963679197556587,0.8419148723301466
6879fd91-85cc-46ec-bf8d-7069543b699e,XAUUSD,BUY,TP_HIT,10646,2019-12-03 07:00:00,1462.74001,1462.74001,5078,1466.64005,1460.76999,10647,2019-12-03 08:00:00,10648,2019-12-03 09:00:00,1466.64005,19804.403119999948,57.87227900720535,2,0.8029551861572859,1.179990000000089,0.18763782096850096,0.13210541162421394,1.0009627038766922,1.981601498272754
b3152059-e9e5-4e82-82f2-0300bdf18b88,XAUUSD,BUY,SL_HIT,10667,2019-12-04 05:00:00,1478.82001,1478.82001,28300,1479.5200499999996,1478.44999,10671,2019-12-04 09:00:00,10672,2019-12-04 10:00:00,1474.14,-132444.28299999464,75.87859454616802,5,0.724009900990099,5.039989999999989,1.8085686974828779,0.42492339915766336,0.1620929444910136,0.3066632745837854
cdf3511f-a3e5-4644-9311-1fbec4415fdb,XAUUSD,BUY,SL_HIT,10674,2019-12-04 12:00:00,1476.84001,1476.84001,7220,1479.5800499999996,1475.44999,10675,2019-12-04 13:00:00,10676,2019-12-04 14:00:00,1475.44999,-10035.944399998716,54.530980324511226,2,1.1989155943999352,4.839990000000171,0.34417058389878646,0.13424262418973898,0.5043241418277086,0.9941355675268055
